portfolio,date,mv,returns
uKEquity,18/11/2018,1478351.399,0.005239165
uKEquity,19/11/2018,1485425.56,0.004785168
uKEquity,20/11/2018,1493987.93,0.005764254
uKEquity,21/11/2018,1501829.631,0.005248838
uKEquity,22/11/2018,1501694.165,-9.02E-05
uKEquity,23/11/2018,1492282.18,-0.006267581
uKEquity,24/11/2018,1488120.301,-0.002788936
uKEquity,25/11/2018,1485190.109,-0.001969055
uKEquity,26/11/2018,1483760.57,-0.00096253
uKEquity,27/11/2018,1483960.62,0.000134826
uKEquity,28/11/2018,1485792.379,0.001234372
uKEquity,29/11/2018,1482049.049,-0.002519417
uKEquity,30/11/2018,1476685.801,-0.003618807
uKEquity,01/12/2018,1475201.379,-0.001005238
uKEquity,02/12/2018,1473990.999,-0.000820485
uKEquity,03/12/2018,1471582.58,-0.001633945
uKEquity,04/12/2018,1470381.47,-0.000816203
uKEquity,05/12/2018,1466720.87,-0.002489558
uKEquity,06/12/2018,1462480.3,-0.002891191
uKEquity,07/12/2018,1460085.12,-0.001637752
uKEquity,08/12/2018,1462537.751,0.001679786
uKEquity,09/12/2018,1466727.32,0.002864589
uKEquity,10/12/2018,1473255.58,0.004450902
uKEquity,11/12/2018,1483202.079,0.006751374
uKEquity,12/12/2018,1490209.031,0.004724205
uKEquity,13/12/2018,1498249.919,0.005395813
uKEquity,14/12/2018,1499992.63,0.001163164
uKEquity,15/12/2018,1502241.96,0.001499561
uKEquity,16/12/2018,1501754.17,-0.000324708
uKEquity,17/12/2018,1498757.561,-0.001995406
uKEquity,18/12/2018,1496627.65,-0.001421117
uKEquity,19/12/2018,1496277.61,-0.000233886
uKEquity,20/12/2018,1494069.561,-0.001475695
uKEquity,21/12/2018,1484463.851,-0.006429225
uKEquity,22/12/2018,1475709.78,-0.005897126
uKEquity,23/12/2018,1459574.47,-0.010933932
uKEquity,24/12/2018,1443715.56,-0.010865434
uKEquity,25/12/2018,1428875.42,-0.01027913
uKEquity,26/12/2018,1419901.999,-0.006280058
uKEquity,27/12/2018,1409420.79,-0.007381643
uKEquity,28/12/2018,1406132.8,-0.002332866
uKEquity,29/12/2018,1406090.194,-3.03E-05
uKEquity,30/12/2018,1410117.43,0.002864155
uKEquity,31/12/2018,1409064.12,-0.000746966
uKEquity,01/01/2019,1410571.21,0.001069568
uKEquity,02/01/2019,1411194.151,0.000441623
uKEquity,03/01/2019,1411839.5,0.000457308
uKEquity,04/01/2019,1403520.5,-0.005892313
uKEquity,05/01/2019,1393702.81,-0.006995046
uKEquity,06/01/2019,1389575.02,-0.002961743
uKEquity,07/01/2019,1379570.411,-0.007199762
uKEquity,08/01/2019,1369853.58,-0.007043374
uKEquity,09/01/2019,1369050.501,-0.000586252
uKEquity,10/01/2019,1371314.34,0.001653584
uKEquity,11/01/2019,1366816.62,-0.003279861
uKEquity,12/01/2019,1368307.95,0.001091097
uKEquity,13/01/2019,1374989.81,0.004883301
uKEquity,14/01/2019,1373664.659,-0.000963753
uKEquity,15/01/2019,1373301.491,-0.00026438
uKEquity,16/01/2019,1381223.029,0.005768245
uKEquity,17/01/2019,1387095.34,0.004251529
uKEquity,18/01/2019,1393307.489,0.004478531
uKEquity,19/01/2019,1406120.309,0.009195974
uKEquity,20/01/2019,1417758.93,0.008277115
uKEquity,21/01/2019,1429575.971,0.008335014
uKEquity,22/01/2019,1440494.73,0.007637761
uKEquity,23/01/2019,1445209.38,0.003272938
uKEquity,24/01/2019,1443483.58,-0.001194152
uKEquity,25/01/2019,1442492.47,-0.00068661
uKEquity,26/01/2019,1436526.84,-0.00413564
uKEquity,27/01/2019,1433907.919,-0.001823092
uKEquity,28/01/2019,1436320.41,0.001682458
uKEquity,29/01/2019,1443426.44,0.004947385
uKEquity,30/01/2019,1453947.19,0.007288733
uKEquity,31/01/2019,1463195.651,0.006360933
uKEquity,01/02/2019,1468525.781,0.003642801
uKEquity,02/02/2019,1471902.911,0.002299674
uKEquity,03/02/2019,1475106.97,0.002176815
uKEquity,04/02/2019,1476497.5,0.000942664
uKEquity,05/02/2019,1479099.151,0.001762042
uKEquity,06/02/2019,1477642.379,-0.000984904
uKEquity,07/02/2019,1472097.57,-0.003752471
uKEquity,08/02/2019,1467664.149,-0.003011635
uKEquity,09/02/2019,1469231.57,0.001067969
uKEquity,10/02/2019,1474926.021,0.003875802
uKEquity,11/02/2019,1481851.16,0.004695246
uKEquity,12/02/2019,1487073.38,0.003524119
uKEquity,13/02/2019,1491608.27,0.00304954
uKEquity,14/02/2019,1487417.43,-0.002809612
uKEquity,15/02/2019,1479293.33,-0.005461883
uKEquity,16/02/2019,1470740.85,-0.005781463
uKEquity,17/02/2019,1463142.439,-0.005166383
uKEquity,18/02/2019,1451966.8,-0.007638108
uKEquity,19/02/2019,1439777.37,-0.008395116
uKEquity,20/02/2019,1429414.171,-0.007197779
uKEquity,21/02/2019,1419179.16,-0.007160283
uKEquity,22/02/2019,1409434.22,-0.006866603
uKEquity,23/02/2019,1404207.75,-0.003708204
uKEquity,24/02/2019,1403065.27,-0.000813612
uKEquity,25/02/2019,1395070.641,-0.005697974
uKEquity,26/02/2019,1386624.601,-0.006054202
uKEquity,27/02/2019,1375287.9,-0.008175753
uKEquity,28/02/2019,1366106.51,-0.006675977
uKEquity,01/03/2019,1354832.56,-0.008252614
uKEquity,02/03/2019,1343268.43,-0.008535468
uKEquity,03/03/2019,1333223.2,-0.0074782
uKEquity,04/03/2019,1326111.93,-0.005333893
uKEquity,05/03/2019,1314758.89,-0.008561148
uKEquity,06/03/2019,1303182.189,-0.008805189
uKEquity,07/03/2019,1293814.78,-0.007188105
uKEquity,08/03/2019,1291586.561,-0.001722209
uKEquity,09/03/2019,1292052.69,0.000360897
uKEquity,10/03/2019,1297289.32,0.004052954
uKEquity,11/03/2019,1306933.92,0.007434425
uKEquity,12/03/2019,1324111.76,0.013143618
uKEquity,13/03/2019,1342330.52,0.013759231
uKEquity,14/03/2019,1361470.31,0.014258627
uKEquity,15/03/2019,1379698.47,0.013388584
uKEquity,16/03/2019,1392489.361,0.009270787
uKEquity,17/03/2019,1398334.31,0.004197483
uKEquity,18/03/2019,1403016.721,0.003348563
uKEquity,19/03/2019,1409020.33,0.004279072
uKEquity,20/03/2019,1409955.28,0.000663546
uKEquity,21/03/2019,1410079.497,8.81E-05
uKEquity,22/03/2019,1413907.11,0.002714485
uKEquity,23/03/2019,1418448.049,0.003211625
uKEquity,24/03/2019,1419260.17,0.000572541
uKEquity,25/03/2019,1423009.19,0.002641531
uKEquity,26/03/2019,1433757.741,0.007553395
uKEquity,27/03/2019,1448296.851,0.010140563
uKEquity,28/03/2019,1462304.86,0.009672057
uKEquity,29/03/2019,1480091.351,0.012163326
uKEquity,30/03/2019,1491195.38,0.00750226
uKEquity,31/03/2019,1503484.74,0.008241281
uKEquity,01/04/2019,1505969.88,0.00165292
uKEquity,02/04/2019,1506418.04,0.000297589
uKEquity,03/04/2019,1501834.67,-0.003042562
uKEquity,04/04/2019,1503491.65,0.001103304
uKEquity,05/04/2019,1500989.24,-0.001664399
uKEquity,06/04/2019,1505547.35,0.003036737
uKEquity,07/04/2019,1503792.68,-0.00116547
uKEquity,08/04/2019,1503937.194,9.61E-05
uKEquity,09/04/2019,1502995.359,-0.00062625
uKEquity,10/04/2019,1499046.83,-0.002627107
uKEquity,11/04/2019,1486809.73,-0.008163254
uKEquity,12/04/2019,1477163.181,-0.006488086
uKEquity,13/04/2019,1472789.83,-0.002960641
uKEquity,14/04/2019,1470717.12,-0.001407336
uKEquity,15/04/2019,1473580.84,0.001947159
uKEquity,16/04/2019,1479293.54,0.003876747
uKEquity,17/04/2019,1486354.56,0.004773238
uKEquity,18/04/2019,1493506.929,0.004812021
uKEquity,19/04/2019,1500467.7,0.004660688
uKEquity,20/04/2019,1502588.59,0.001413486
uKEquity,21/04/2019,1511154.591,0.005700829
uKEquity,22/04/2019,1515416.681,0.00282042
uKEquity,23/04/2019,1515193.061,-0.000147563
uKEquity,24/04/2019,1516222.82,0.000679623
uKEquity,25/04/2019,1517909.36,0.00111233
uKEquity,26/04/2019,1516322.8,-0.001045227
uKEquity,27/04/2019,1516208.773,-7.52E-05
uKEquity,28/04/2019,1509181.17,-0.004634995
uKEquity,29/04/2019,1496511.82,-0.00839485
uKEquity,30/04/2019,1490989.81,-0.003689921
uKEquity,01/05/2019,1483138.07,-0.005266126
uKEquity,02/05/2019,1474568.78,-0.00577781
uKEquity,03/05/2019,1468595.69,-0.004050737
uKEquity,04/05/2019,1471153.55,0.001741705
uKEquity,05/05/2019,1467732.429,-0.002325468
uKEquity,06/05/2019,1468210.72,0.00032587
uKEquity,07/05/2019,1475398.71,0.004895748
uKEquity,08/05/2019,1481522.349,0.004150498
uKEquity,09/05/2019,1479342.271,-0.001471513
uKEquity,10/05/2019,1480548.06,0.000815085
uKEquity,11/05/2019,1482461.64,0.001292481
uKEquity,12/05/2019,1478228.87,-0.002855231
uKEquity,13/05/2019,1472440.33,-0.003915862
uKEquity,14/05/2019,1471026.561,-0.000960154
uKEquity,15/05/2019,1465297.131,-0.003894851
uKEquity,16/05/2019,1451874.92,-0.00916006
uKEquity,17/05/2019,1446726.03,-0.003546373
uKEquity,18/05/2019,1445929.24,-0.000550754
uKEquity,19/05/2019,1446157.669,0.000157981
uKEquity,20/05/2019,1448520.1,0.001633591
uKEquity,21/05/2019,1458024.94,0.006561759
uKEquity,22/05/2019,1460316.72,0.001571839
uKEquity,23/05/2019,1466649.54,0.004336607
uKEquity,24/05/2019,1466598.354,-3.49E-05
uKEquity,25/05/2019,1461826.8,-0.003253454
uKEquity,26/05/2019,1455408.67,-0.004390486
uKEquity,27/05/2019,1455733.22,0.000222996
uKEquity,28/05/2019,1458533.85,0.001923862
uKEquity,29/05/2019,1466817.131,0.005679183
uKEquity,30/05/2019,1479133.37,0.008396575
uKEquity,31/05/2019,1491898.6,0.008630209
uKEquity,01/06/2019,1502004.77,0.006774033
uKEquity,02/06/2019,1505514.14,0.002336457
uKEquity,03/06/2019,1507349.85,0.001219324
uKEquity,04/06/2019,1513454.71,0.004050062
uKEquity,05/06/2019,1522799.28,0.006174331
uKEquity,06/06/2019,1532345.441,0.006268824
uKEquity,07/06/2019,1542063.02,0.006341638
uKEquity,08/06/2019,1552303.8,0.006640961
uKEquity,09/06/2019,1556266.26,0.002552632
uKEquity,10/06/2019,1558022.261,0.001128342
uKEquity,11/06/2019,1553626.119,-0.002821616
uKEquity,12/06/2019,1546831.01,-0.00437371
uKEquity,13/06/2019,1538455.301,-0.005414754
uKEquity,14/06/2019,1532728.88,-0.003722188
uKEquity,15/06/2019,1524957.04,-0.00507059
uKEquity,16/06/2019,1522122.939,-0.001858479
uKEquity,17/06/2019,1529014.849,0.004527827
uKEquity,18/06/2019,1541846.729,0.008392253
uKEquity,19/06/2019,1557624.29,0.010232898
uKEquity,20/06/2019,1570495.96,0.008263655
uKEquity,21/06/2019,1579416.14,0.005679849
uKEquity,22/06/2019,1585927.01,0.004122327
uKEquity,23/06/2019,1581483.69,-0.002801718
uKEquity,24/06/2019,1580048.03,-0.000907793
uKEquity,25/06/2019,1586373.721,0.00400348
uKEquity,26/06/2019,1595237.471,0.005587429
uKEquity,27/06/2019,1597207.501,0.001234945
uKEquity,28/06/2019,1600398.78,0.001998037
uKEquity,29/06/2019,1597493.69,-0.001815229
uKEquity,30/06/2019,1595384.939,-0.001320037
uKEquity,01/07/2019,1594564.07,-0.000514528
uKEquity,02/07/2019,1591774.34,-0.001749525
uKEquity,03/07/2019,1598694.14,0.004347224
uKEquity,04/07/2019,1603552.03,0.003038661
uKEquity,05/07/2019,1598644.93,-0.003060144
uKEquity,06/07/2019,1595991.12,-0.001660037
uKEquity,07/07/2019,1596669.37,0.000424971
uKEquity,08/07/2019,1598463.33,0.001123564
uKEquity,09/07/2019,1596947.13,-0.000948536
uKEquity,10/07/2019,1594408.58,-0.001589627
uKEquity,11/07/2019,1588113.18,-0.003948423
uKEquity,12/07/2019,1586057.79,-0.001294234
uKEquity,13/07/2019,1573823.2,-0.007713836
uKEquity,14/07/2019,1568120.88,-0.003623228
uKEquity,15/07/2019,1561756.941,-0.004058322
uKEquity,16/07/2019,1552905.69,-0.005667495
uKEquity,17/07/2019,1541395.85,-0.007411809
uKEquity,18/07/2019,1529012.2,-0.008034049
uKEquity,19/07/2019,1519861.8,-0.005984517
uKEquity,20/07/2019,1520885.05,0.000673252
uKEquity,21/07/2019,1522816.941,0.001270241
uKEquity,22/07/2019,1528844.849,0.003958394
uKEquity,23/07/2019,1533536.681,0.003068873
uKEquity,24/07/2019,1538671.859,0.003348586
uKEquity,25/07/2019,1538816.803,9.42E-05
uKEquity,26/07/2019,1546200.71,0.004798453
uKEquity,27/07/2019,1549196.581,0.001937569
uKEquity,28/07/2019,1564096.011,0.009617521
uKEquity,29/07/2019,1575165.84,0.007077462
uKEquity,30/07/2019,1580185.98,0.003187055
uKEquity,31/07/2019,1583625.749,0.002176813
uKEquity,01/08/2019,1587346.821,0.002349716
uKEquity,02/08/2019,1584862.01,-0.001565386
uKEquity,03/08/2019,1583775.98,-0.000685252
uKEquity,04/08/2019,1594202.19,0.006583134
uKEquity,05/08/2019,1605930.979,0.007357153
uKEquity,06/08/2019,1616362.709,0.006495752
uKEquity,07/08/2019,1622795.67,0.003979899
uKEquity,08/08/2019,1626050.33,0.002005588
uKEquity,09/08/2019,1629619.831,0.002195197
uKEquity,10/08/2019,1631869.721,0.001380623
uKEquity,11/08/2019,1637241.239,0.003291635
uKEquity,12/08/2019,1642293.83,0.003086039
uKEquity,13/08/2019,1650273.511,0.004858863
uKEquity,14/08/2019,1658425.379,0.004939708
uKEquity,15/08/2019,1659353.79,0.000559814
uKEquity,16/08/2019,1652388.37,-0.00419767
uKEquity,17/08/2019,1655141.51,0.001666158
uKEquity,18/08/2019,1657550.199,0.001455277
uKEquity,19/08/2019,1652748.811,-0.002896678
uKEquity,20/08/2019,1649472.28,-0.001982473
uKEquity,21/08/2019,1655097.99,0.003410612
uKEquity,22/08/2019,1655313.899,0.000130451
uKEquity,23/08/2019,1658744.07,0.002072217
uKEquity,24/08/2019,1662735.191,0.00240611
uKEquity,25/08/2019,1673195.8,0.006291206
uKEquity,26/08/2019,1680759.97,0.004520792
uKEquity,27/08/2019,1682594.261,0.001091346
uKEquity,28/08/2019,1674529.65,-0.004792962
uKEquity,29/08/2019,1662265.07,-0.007324194
uKEquity,30/08/2019,1651843.581,-0.006269451
uKEquity,31/08/2019,1645957.14,-0.003563558
uKEquity,01/09/2019,1649963.419,0.002434012
uKEquity,02/09/2019,1665548.74,0.009445858
uKEquity,03/09/2019,1685559.83,0.012014713
uKEquity,04/09/2019,1694850.23,0.005511759
uKEquity,05/09/2019,1701240.81,0.003770587
uKEquity,06/09/2019,1700127.63,-0.000654334
uKEquity,07/09/2019,1689900.33,-0.006015607
uKEquity,08/09/2019,1675121.509,-0.00874538
uKEquity,09/09/2019,1663547.569,-0.006909314
uKEquity,10/09/2019,1655155.52,-0.005044671
uKEquity,11/09/2019,1650514.85,-0.002803767
uKEquity,12/09/2019,1646648.58,-0.002342463
uKEquity,13/09/2019,1653118.57,0.003929187
uKEquity,14/09/2019,1660245.42,0.004311155
uKEquity,15/09/2019,1659334.609,-0.0005486
uKEquity,16/09/2019,1652250.19,-0.004269434
uKEquity,17/09/2019,1653458.989,0.000731608
uKEquity,18/09/2019,1646923.06,-0.003952883
uKEquity,19/09/2019,1642582.83,-0.002635357
uKEquity,20/09/2019,1639653.261,-0.001783514
uKEquity,21/09/2019,1642391.36,0.001669926
uKEquity,22/09/2019,1640095.18,-0.001398071
uKEquity,23/09/2019,1643571.96,0.002119865
uKEquity,24/09/2019,1651361.28,0.004739263
uKEquity,25/09/2019,1661984.631,0.006433087
uKEquity,26/09/2019,1669388.71,0.004454963
uKEquity,27/09/2019,1673970.19,0.002744406
uKEquity,28/09/2019,1681658.891,0.004593093
uKEquity,29/09/2019,1683742.77,0.001239181
uKEquity,30/09/2019,1682512.25,-0.000730824
uKEquity,01/10/2019,1680331.27,-0.001296264
uKEquity,02/10/2019,1683917.53,0.002134258
uKEquity,03/10/2019,1678730.85,-0.003080127
uKEquity,04/10/2019,1669909.45,-0.005254803
uKEquity,05/10/2019,1662271.94,-0.004573607
uKEquity,06/10/2019,1663010.449,0.000444277
uKEquity,07/10/2019,1662699.85,-0.00018677
uKEquity,08/10/2019,1661239.99,-0.000878006
uKEquity,09/10/2019,1665046.72,0.002291499
uKEquity,10/10/2019,1675439.321,0.006241627
uKEquity,11/10/2019,1675863.499,0.000253175
uKEquity,12/10/2019,1673278.75,-0.001542339
uKEquity,13/10/2019,1678327.551,0.00301731
uKEquity,14/10/2019,1682511.01,0.002492636
uKEquity,15/10/2019,1677721.5,-0.002846644
uKEquity,16/10/2019,1675373.841,-0.001399314
uKEquity,17/10/2019,1666524.36,-0.005282093
uKEquity,18/10/2019,1647388.441,-0.011482532
uKEquity,19/10/2019,1631356.84,-0.009731524
uKEquity,20/10/2019,1619417.06,-0.007318926
uKEquity,21/10/2019,1611736.991,-0.00474249
uKEquity,22/10/2019,1610513.08,-0.000759373
uKEquity,23/10/2019,1616290.49,0.00358731
uKEquity,24/10/2019,1616816.639,0.000325529
uKEquity,25/10/2019,1615496.141,-0.000816728
uKEquity,26/10/2019,1613717.211,-0.001101166
uKEquity,27/10/2019,1608680.681,-0.003121073
uKEquity,28/10/2019,1597723.809,-0.006811091
uKEquity,29/10/2019,1590746.879,-0.004366794
uKEquity,30/10/2019,1579339.31,-0.007171204
uKEquity,31/10/2019,1572863.739,-0.004100177
uKEquity,01/11/2019,1565659.28,-0.004580473
uKEquity,02/11/2019,1568894.291,0.002066229
uKEquity,03/11/2019,1571773.719,0.001835324
uKEquity,04/11/2019,1584142.249,0.007869154
uKEquity,05/11/2019,1589241.659,0.003219035
uKEquity,06/11/2019,1602481.55,0.008330948
uKEquity,07/11/2019,1607604.93,0.003197154
uKEquity,08/11/2019,1612742.241,0.00319563
uKEquity,09/11/2019,1610326.21,-0.001498088
uKEquity,10/11/2019,1604523.06,-0.003603711
uKEquity,11/11/2019,1589255.389,-0.009515395
uKEquity,12/11/2019,1572843.63,-0.010326698
uKEquity,13/11/2019,1550953.009,-0.013917862
uKEquity,14/11/2019,1539077.74,-0.007656757
uKEquity,15/11/2019,1534818.001,-0.002767722
uKEquity,16/11/2019,1530343.88,-0.002915082
uKEquity,17/11/2019,1530435.854,6.01E-05
uKEquity,18/11/2019,1533052.821,0.001709912
uKEquity,19/11/2019,1535545.499,0.001625958
uKEquity,20/11/2019,1532364.65,-0.002071479
uKEquity,21/11/2019,1532512.217,9.63E-05
uKEquity,22/11/2019,1535081.48,0.001676463
uKEquity,23/11/2019,1535788.87,0.000460816
uKEquity,24/11/2019,1533350.639,-0.001587608
uKEquity,25/11/2019,1534849.309,0.000977382
uKEquity,26/11/2019,1531802.749,-0.001984925
uKEquity,27/11/2019,1519721.599,-0.007886884
uKEquity,28/11/2019,1510109.99,-0.006324586
uKEquity,29/11/2019,1496405.57,-0.009075114
uKEquity,30/11/2019,1483073.009,-0.008909724
uKEquity,01/12/2019,1474910.221,-0.00550397
uKEquity,02/12/2019,1477772.72,0.001940796
uKEquity,03/12/2019,1483714.651,0.004020869
uKEquity,04/12/2019,1491847.17,0.005481189
uKEquity,05/12/2019,1500893.66,0.006063952
uKEquity,06/12/2019,1515497.21,0.009729903
uKEquity,07/12/2019,1528478.811,0.008565902
uKEquity,08/12/2019,1533408.319,0.003225108
uKEquity,09/12/2019,1539567.11,0.004016406
uKEquity,10/12/2019,1548398.92,0.005736554
uKEquity,11/12/2019,1549978.761,0.001020306
uKEquity,12/12/2019,1548148.42,-0.001180881
uKEquity,13/12/2019,1549002.629,0.000551762
uKEquity,14/12/2019,1552219.71,0.002076872
uKEquity,15/12/2019,1552357.702,8.89E-05
uKEquity,16/12/2019,1555380.719,0.00194736
uKEquity,17/12/2019,1562808.899,0.004775795
uKEquity,18/12/2019,1574664.69,0.007586206
uKEquity,19/12/2019,1588905.72,0.009043849
uKEquity,20/12/2019,1603636.12,0.009270783
uKEquity,21/12/2019,1620185.541,0.010319935
uKEquity,22/12/2019,1633194.07,0.008029037
uKEquity,23/12/2019,1646894.79,0.008388911
uKEquity,24/12/2019,1650220.48,0.00201937
uKEquity,25/12/2019,1651897.17,0.00101604
uKEquity,26/12/2019,1652701.38,0.00048684
uKEquity,27/12/2019,1649594.759,-0.001879723
uKEquity,28/12/2019,1647751.42,-0.00111745
uKEquity,29/12/2019,1654517.83,0.004106451
uKEquity,30/12/2019,1661900.57,0.00446217
uKEquity,31/12/2019,1671168.71,0.005576832
uKEquity,01/01/2020,1679577.85,0.005031892
uKEquity,02/01/2020,1691406.349,0.007042543
uKEquity,03/01/2020,1703875.409,0.007372007
uKEquity,04/01/2020,1718326.73,0.008481442
uKEquity,05/01/2020,1729065.92,0.006249795
uKEquity,06/01/2020,1745541.85,0.009528804
uKEquity,07/01/2020,1761217.401,0.008980335
uKEquity,08/01/2020,1778355.261,0.00973069
uKEquity,09/01/2020,1799943.36,0.012139363
uKEquity,10/01/2020,1825344.749,0.014112327
uKEquity,11/01/2020,1845885.219,0.011252926
uKEquity,12/01/2020,1858020.701,0.006574342
uKEquity,13/01/2020,1859039.741,0.000548455
uKEquity,14/01/2020,1856260.479,-0.001494998
uKEquity,15/01/2020,1845206.091,-0.005955193
uKEquity,16/01/2020,1840502.13,-0.002549287
uKEquity,17/01/2020,1839886.981,-0.000334229
uKEquity,18/01/2020,1841352.13,0.000796326
uKEquity,19/01/2020,1833328.6,-0.004357412
uKEquity,20/01/2020,1830397.92,-0.001598557
uKEquity,21/01/2020,1829865.13,-0.000291079
uKEquity,22/01/2020,1821610.561,-0.004511026
uKEquity,23/01/2020,1810977.171,-0.005837356
uKEquity,24/01/2020,1810251.45,-0.000400734
uKEquity,25/01/2020,1809053.31,-0.000661864
uKEquity,26/01/2020,1799558.391,-0.005248557
uKEquity,27/01/2020,1796610.929,-0.00163788
uKEquity,28/01/2020,1796615.008,2.27E-06
uKEquity,29/01/2020,1794188.74,-0.001350462
uKEquity,30/01/2020,1799058.349,0.002714101
uKEquity,31/01/2020,1801423.919,0.001314893
uKEquity,01/02/2020,1798189.33,-0.001795574
uKEquity,02/02/2020,1799262.711,0.000596923
uKEquity,03/02/2020,1801268.409,0.001114734
uKEquity,04/02/2020,1802681.269,0.000784369
uKEquity,05/02/2020,1811474.65,0.004877945
uKEquity,06/02/2020,1828502.751,0.009400132
uKEquity,07/02/2020,1835569.831,0.003864955
uKEquity,08/02/2020,1835966.04,0.000215851
uKEquity,09/02/2020,1828584.07,-0.004020755
uKEquity,10/02/2020,1824120.67,-0.002440905
uKEquity,11/02/2020,1813854.07,-0.005628246
uKEquity,12/02/2020,1809814.029,-0.002227324
uKEquity,13/02/2020,1809815.48,8.01E-07
uKEquity,14/02/2020,1807936.79,-0.001038056
uKEquity,15/02/2020,1795688.051,-0.006774982
uKEquity,16/02/2020,1785680.151,-0.005573295
uKEquity,17/02/2020,1783539.12,-0.001199
uKEquity,18/02/2020,1781663.229,-0.00105178
uKEquity,19/02/2020,1784758.781,0.00173745
uKEquity,20/02/2020,1798022.581,0.007431705
uKEquity,21/02/2020,1805491.24,0.004153819
